idx,fips,county,state,lon,lat,rMapState,rMapCounty
1858,37009,Ashe County,NC,-81.51387552,36.4388489,north carolina,ashe
1859,37011,Avery County,NC,-81.92854401,36.09248726,north carolina,avery
1860,37013,Beaufort County,NC,-76.87079442,35.49594689,north carolina,beaufort
1861,37015,Bertie County,NC,-76.98465268,36.06658032,north carolina,bertie
1862,37017,Bladen County,NC,-78.55175536,34.61386552,north carolina,bladen
1863,37019,Brunswick County,NC,-78.24252233,34.07763809,north carolina,brunswick
1864,37021,Buncombe County,NC,-82.53955027,35.6161914,north carolina,buncombe
1865,37023,Burke County,NC,-81.7139294,35.75840745,north carolina,burke
1866,37025,Cabarrus County,NC,-80.56026675,35.38596494,north carolina,cabarrus
1867,37027,Caldwell County,NC,-81.55607748,35.95932278,north carolina,caldwell
1868,37029,Camden County,NC,-76.22192644,36.39575163,north carolina,camden
1869,37031,Carteret County,NC,-76.68286164,34.83908945,north carolina,carteret
1870,37033,Caswell County,NC,-79.32200265,36.38782066,north carolina,caswell
1871,37035,Catawba County,NC,-81.21212223,35.66645138,north carolina,catawba
1872,37037,Chatham County,NC,-79.24155772,35.70216608,north carolina,chatham
1873,37039,Cherokee County,NC,-84.06440271,35.13203392,north carolina,cherokee
1874,37041,Chowan County,NC,-76.59851247,36.15072432,north carolina,chowan
1875,37043,Clay County,NC,-83.75415102,35.05575498,north carolina,clay
1876,37045,Cleveland County,NC,-81.56066483,35.34281641,north carolina,cleveland
1877,37047,Columbus County,NC,-78.63454215,34.26516139,north carolina,columbus
1878,37049,Craven County,NC,-77.09809539,35.13350023,north carolina,craven
1879,37051,Cumberland County,NC,-78.83013622,35.04744824,north carolina,cumberland
1880,37053,Currituck County,NC,-75.94655153,36.52304124,north carolina,currituck
1881,37055,Dare County,NC,-75.85107355,35.76329247,north carolina,dare
1882,37057,Davidson County,NC,-80.20630259,35.79131629,north carolina,davidson
1883,37059,Davie County,NC,-80.53927075,35.92914176,north carolina,davie
1884,37061,Duplin County,NC,-77.92512793,34.93979339,north carolina,duplin
1885,37063,Durham County,NC,-78.88289514,36.02984528,north carolina,durham
1886,37065,Edgecombe County,NC,-77.59954269,35.90859066,north carolina,edgecombe
1887,37067,Forsyth County,NC,-80.25678599,36.12658238,north carolina,forsyth
1888,37069,Franklin County,NC,-78.27844511,36.0763234,north carolina,franklin
1889,37071,Gaston County,NC,-81.17857838,35.30517586,north carolina,gaston
1890,37073,Gates County,NC,-76.69759697,36.44451149,north carolina,gates
1891,37075,Graham County,NC,-83.83693795,35.35014076,north carolina,graham
1892,37077,Granville County,NC,-78.64908881,36.29759101,north carolina,granville
1893,37079,Greene County,NC,-77.68151734,35.48399724,north carolina,greene
1894,37081,Guilford County,NC,-79.78689405,36.07109854,north carolina,guilford
1895,37083,Halifax County,NC,-77.64324853,36.25202901,north carolina,halifax
1896,37085,Harnett County,NC,-78.86538266,35.36887082,north carolina,harnett
1897,37087,Haywood County,NC,-82.9841544,35.56059866,north carolina,haywood
1898,37089,Henderson County,NC,-82.4876282,35.33810258,north carolina,henderson
1899,37091,Hertford County,NC,-76.99034625,36.35741803,north carolina,hertford
1900,37093,Hoke County,NC,-79.23776799,34.98361539,north carolina,hoke
1901,37095,Hyde County,NC,-76.24571076,35.53531563,north carolina,hyde
1902,37097,Iredell County,NC,-80.87232144,35.80691758,north carolina,iredell
1903,37099,Jackson County,NC,-83.13992836,35.28356264,north carolina,jackson
1904,37101,Johnston County,NC,-78.36818586,35.51519888,north carolina,johnston
1905,37103,Jones County,NC,-77.37486703,35.03244629,north carolina,jones
1906,37105,Lee County,NC,-79.17794608,35.46909764,north carolina,lee
1907,37107,Lenoir County,NC,-77.64657361,35.25657237,north carolina,lenoir
1908,37109,Lincoln County,NC,-81.24567556,35.49423093,north carolina,lincoln
1909,37111,McDowell County,NC,-82.05954866,35.68278213,north carolina,mcdowell
1910,37113,Macon County,NC,-83.42137397,35.15129921,north carolina,macon
1911,37115,Madison County,NC,-82.71067242,35.86071297,north carolina,madison
1912,37117,Martin County,NC,-77.10193157,35.83970097,north carolina,martin
1913,37119,Mecklenburg County,NC,-80.83714205,35.25199387,north carolina,mecklenburg
1914,37121,Mitchell County,NC,-82.16520186,36.00995048,north carolina,mitchell
1915,37123,Montgomery County,NC,-79.89638334,35.33877415,north carolina,montgomery
1916,37125,Moore County,NC,-79.44960108,35.29734824,north carolina,moore
1917,37127,Nash County,NC,-77.98206975,35.95927219,north carolina,nash
1918,37129,New Hanover County,NC,-77.88528607,34.24282301,north carolina,new hanover
1919,37131,Northampton County,NC,-77.39799297,36.41744044,north carolina,northampton
1920,37133,Onslow County,NC,-77.43344743,34.73948508,north carolina,onslow
1921,37135,Orange County,NC,-79.1273705,36.05478028,north carolina,orange
1922,37137,Pamlico County,NC,-76.73267646,35.14549915,north carolina,pamlico
1923,37139,Pasquotank County,NC,-76.28331514,36.30022969,north carolina,pasquotank
1924,37141,Pender County,NC,-77.90444205,34.53066559,north carolina,pender
1925,37143,Perquimans County,NC,-76.44110677,36.20987432,north carolina,perquimans
1926,37145,Person County,NC,-78.97035148,36.38330765,north carolina,person
1927,37147,Pitt County,NC,-77.38052766,35.59642915,north carolina,pitt
1928,37149,Polk County,NC,-82.18258161,35.28425418,north carolina,polk
1929,37151,Randolph County,NC,-79.79690152,35.70939427,north carolina,randolph
1930,37153,Richmond County,NC,-79.73691901,35.00408379,north carolina,richmond
1931,37155,Robeson County,NC,-79.08498446,34.63341723,north carolina,robeson
1932,37157,Rockingham County,NC,-79.76749439,36.39505212,north carolina,rockingham
1933,37159,Rowan County,NC,-80.52687738,35.64182485,north carolina,rowan
1934,37161,Rutherford County,NC,-81.92773988,35.40717943,north carolina,rutherford
1935,37163,Sampson County,NC,-78.36756381,34.9882198,north carolina,sampson
1936,37165,Scotland County,NC,-79.46460785,34.83250088,north carolina,scotland
1937,37167,Stanly County,NC,-80.25742525,35.31588993,north carolina,stanly
1938,37169,Stokes County,NC,-80.23784789,36.40155513,north carolina,stokes
1939,37171,Surry County,NC,-80.68896661,36.41532668,north carolina,surry
1940,37173,Swain County,NC,-83.4982276,35.48402662,north carolina,swain
1941,37175,Transylvania County,NC,-82.8024247,35.20297431,north carolina,transylvania
1942,37177,Tyrrell County,NC,-76.212924,35.81040851,north carolina,tyrrell
1943,37179,Union County,NC,-80.53620678,34.98782139,north carolina,union
1944,37181,Vance County,NC,-78.40171441,36.36063756,north carolina,vance
1945,37183,Wake County,NC,-78.64950294,35.78653656,north carolina,wake
1946,37185,Warren County,NC,-78.09628403,36.38708087,north carolina,warren
1947,37187,Washington County,NC,-76.57743281,35.81754659,north carolina,washington
1948,37189,Watauga County,NC,-81.69573966,36.22897028,north carolina,watauga
1949,37191,Wayne County,NC,-78.00820591,35.36579352,north carolina,wayne
1950,37193,Wilkes County,NC,-81.17451928,36.21792173,north carolina,wilkes
1951,37195,Wilson County,NC,-77.92054132,35.70047828,north carolina,wilson
1952,37197,Yadkin County,NC,-80.66337265,36.16169583,north carolina,yadkin
1953,37199,Yancey County,NC,-82.31418186,35.89729949,north carolina,yancey
1954,38001,Adams County,ND,-102.520496,46.09472457,north dakota,adams
1955,38003,Barnes County,ND,-98.06601185,46.93274748,north dakota,barnes
1956,38005,Benson County,ND,-99.37265797,48.07283332,north dakota,benson
1957,38007,Billings County,ND,-103.3695701,47.0259117,north dakota,billings
1958,38009,Bottineau County,ND,-100.8303346,48.79156568,north dakota,bottineau
1959,38011,Bowman County,ND,-103.5133357,46.10719971,north dakota,bowman
1960,38013,Burke County,ND,-102.5110407,48.794084,north dakota,burke
1961,38015,Burleigh County,ND,-100.4606849,46.97903714,north dakota,burleigh
1962,38017,Cass County,ND,-97.23828336,46.92977115,north dakota,cass
1963,38019,Cavalier County,ND,-98.45008951,48.77331814,north dakota,cavalier
1964,38021,Dickey County,ND,-98.50063222,46.10987459,north dakota,dickey
1965,38023,Divide County,ND,-103.4832755,48.8160049,north dakota,divide
1966,38025,Dunn County,ND,-102.6108723,47.35652471,north dakota,dunn
1967,38027,Eddy County,ND,-98.89988172,47.719956,north dakota,eddy
1968,38029,Emmons County,ND,-100.2258611,46.2823254,north dakota,emmons
1969,38031,Foster County,ND,-98.88106131,47.45967936,north dakota,foster
1970,38033,Golden Valley County,ND,-103.8452914,46.9426688,north dakota,golden valley
1971,38035,Grand Forks County,ND,-97.44687316,47.92020509,north dakota,grand forks
1972,38037,Grant County,ND,-101.6369428,46.35886277,north dakota,grant
1973,38039,Griggs County,ND,-98.22566031,47.45615351,north dakota,griggs
1974,38041,Hettinger County,ND,-102.4524496,46.43105815,north dakota,hettinger
1975,38043,Kidder County,ND,-99.7776969,46.97888606,north dakota,kidder
1976,38045,LaMoure County,ND,-98.53305365,46.45627742,north dakota,la moure
1977,38047,Logan County,ND,-99.46998195,46.45753357,north dakota,logan
1978,38049,McHenry County,ND,-100.633383,48.23564276,north dakota,mchenry
1979,38051,McIntosh County,ND,-99.43253294,46.11145439,north dakota,mcintosh
1980,38053,McKenzie County,ND,-103.3917634,47.74007007,north dakota,mckenzie
1981,38055,McLean County,ND,-101.312079,47.60793823,north dakota,mclean
1982,38057,Mercer County,ND,-101.8278196,47.30559577,north dakota,mercer
1983,38059,Morton County,ND,-101.2753145,46.71794013,north dakota,morton
1984,38061,Mountrail County,ND,-102.3499767,48.2027872,north dakota,mountrail
1985,38063,Nelson County,ND,-98.18614838,47.92366783,north dakota,nelson
1986,38065,Oliver County,ND,-101.3278686,47.11503205,north dakota,oliver
1987,38067,Pembina County,ND,-97.54121099,48.77006379,north dakota,pembina
1988,38069,Pierce County,ND,-99.9696257,48.25162429,north dakota,pierce
1989,38071,Ramsey County,ND,-98.72190998,48.2679388,north dakota,ramsey
1990,38073,Ransom County,ND,-97.65198928,46.45399018,north dakota,ransom
1991,38075,Renville County,ND,-101.6582654,48.71891972,north dakota,renville
1992,38077,Richland County,ND,-96.9398771,46.26751386,north dakota,richland
1993,38079,Rolette County,ND,-99.84246981,48.77499121,north dakota,rolette
1994,38081,Sargent County,ND,-97.62361941,46.10957381,north dakota,sargent
1995,38083,Sheridan County,ND,-100.3381737,47.57766355,north dakota,sheridan
1996,38085,Sioux County,ND,-101.034,46.11081241,north dakota,sioux
1997,38087,Slope County,ND,-103.4543409,46.44527755,north dakota,slope
1998,38089,Stark County,ND,-102.6528622,46.80763088,north dakota,stark
1999,38091,Steele County,ND,-97.71162229,47.45154923,north dakota,steele
2000,38093,Stutsman County,ND,-98.95823848,46.98043438,north dakota,stutsman
2001,38095,Towner County,ND,-99.24572655,48.68705573,north dakota,towner
2002,38097,Traill County,ND,-97.14993693,47.45286814,north dakota,traill
2003,38099,Walsh County,ND,-97.7185573,48.37135862,north dakota,walsh
2004,38101,Ward County,ND,-101.5381134,48.22118246,north dakota,ward
2005,38103,Wells County,ND,-99.66347198,47.59014708,north dakota,wells
2006,38105,Williams County,ND,-103.4786562,48.34256303,north dakota,williams
2007,39001,Adams County,OH,-83.46359103,38.85662082,ohio,adams
2008,39003,Allen County,OH,-84.10825118,40.77674732,ohio,allen
2009,39005,Ashland County,OH,-82.26921905,40.8612215,ohio,ashland
2010,39007,Ashtabula County,OH,-80.75646522,41.71017272,ohio,ashtabula
2011,39009,Athens County,OH,-82.04052518,39.34576178,ohio,athens
2012,39011,Auglaize County,OH,-84.2219186,40.564207,ohio,auglaize
2013,39013,Belmont County,OH,-80.9920929,40.03032034,ohio,belmont
2014,39015,Brown County,OH,-83.86856165,38.93885682,ohio,brown
2015,39017,Butler County,OH,-84.57426259,39.44651153,ohio,butler
2016,39019,Carroll County,OH,-81.08306071,40.59303409,ohio,carroll
2017,39021,Champaign County,OH,-83.76708624,40.14704713,ohio,champaign
2018,39023,Clark County,OH,-83.785537,39.92292733,ohio,clark
2019,39025,Clermont County,OH,-84.15163614,39.05968054,ohio,clermont
2020,39027,Clinton County,OH,-83.80679288,39.4239442,ohio,clinton
2021,39029,Columbiana County,OH,-80.77249035,40.78218854,ohio,columbiana
2022,39031,Coshocton County,OH,-81.91965238,40.31618638,ohio,coshocton
2023,39033,Crawford County,OH,-82.91514434,40.86112748,ohio,crawford
2024,39035,Cuyahoga County,OH,-81.65424841,41.43818647,ohio,cuyahoga
2025,39037,Darke County,OH,-84.62488174,40.13713122,ohio,darke
2026,39039,Defiance County,OH,-84.49443244,41.32916039,ohio,defiance
2027,39041,Delaware County,OH,-82.99348417,40.28827216,ohio,delaware
2028,39043,Erie County,OH,-82.62486106,41.37819912,ohio,erie
2029,39045,Fairfield County,OH,-82.62120701,39.75692032,ohio,fairfield
2030,39047,Fayette County,OH,-83.44745935,39.56517831,ohio,fayette
2031,39049,Franklin County,OH,-82.99945019,39.97746632,ohio,franklin
2032,39051,Fulton County,OH,-84.13217853,41.61385838,ohio,fulton
2033,39053,Gallia County,OH,-82.32071033,38.83882288,ohio,gallia
2034,39055,Geauga County,OH,-81.17983068,41.51811193,ohio,geauga
2035,39057,Greene County,OH,-83.88862295,39.69657622,ohio,greene
2036,39059,Guernsey County,OH,-81.48955984,40.0653228,ohio,guernsey
2037,39061,Hamilton County,OH,-84.54580557,39.20092826,ohio,hamilton
2038,39063,Hancock County,OH,-83.66719211,41.01114911,ohio,hancock
2039,39065,Hardin County,OH,-83.65800417,40.67167432,ohio,hardin
2040,39067,Harrison County,OH,-81.08477989,40.31005134,ohio,harrison
2041,39069,Henry County,OH,-84.07250138,41.33823656,ohio,henry
2042,39071,Highland County,OH,-83.60782142,39.18993591,ohio,highland
2043,39073,Hocking County,OH,-82.46986582,39.50698528,ohio,hocking
2044,39075,Holmes County,OH,-81.92496498,40.57356006,ohio,holmes
2045,39077,Huron County,OH,-82.5992698,41.16266673,ohio,huron
2046,39079,Jackson County,OH,-82.6098836,39.03625374,ohio,jackson
2047,39081,Jefferson County,OH,-80.76025784,40.39698929,ohio,jefferson
2048,39083,Knox County,OH,-82.41434055,40.41345542,ohio,knox
2049,39085,Lake County,OH,-81.23331435,41.71303838,ohio,lake
2050,39087,Lawrence County,OH,-82.53432184,38.61801294,ohio,lawrence
2051,39089,Licking County,OH,-82.47754689,40.10158579,ohio,licking
2052,39091,Logan County,OH,-83.76440332,40.39787316,ohio,logan
2053,39093,Lorain County,OH,-82.15226737,41.30223403,ohio,lorain
2054,39095,Lucas County,OH,-83.6626538,41.63380619,ohio,lucas
2055,39097,Madison County,OH,-83.39994234,39.89699591,ohio,madison
2056,39099,Mahoning County,OH,-80.77507338,41.02302648,ohio,mahoning
2057,39101,Marion County,OH,-83.15752874,40.59704443,ohio,marion
2058,39103,Medina County,OH,-81.89219474,41.13394046,ohio,medina
2059,39105,Meigs County,OH,-82.02397403,39.09336561,ohio,meigs
2060,39107,Mercer County,OH,-84.63775799,40.54350171,ohio,mercer
2061,39109,Miami County,OH,-84.22839419,40.05959222,ohio,miami
2062,39111,Monroe County,OH,-81.08075747,39.74157241,ohio,monroe
2063,39113,Montgomery County,OH,-84.29583938,39.76235863,ohio,montgomery
2064,39115,Morgan County,OH,-81.85349225,39.63458972,ohio,morgan
2065,39117,Morrow County,OH,-82.78486644,40.54079451,ohio,morrow
2066,39119,Muskingum County,OH,-81.94698428,39.97913286,ohio,muskingum
2067,39121,Noble County,OH,-81.45230015,39.77987052,ohio,noble
2068,39123,Ottawa County,OH,-83.1438385,41.54576642,ohio,ottawa
2069,39125,Paulding County,OH,-84.58438901,41.12312755,ohio,paulding
2070,39127,Perry County,OH,-82.23601366,39.74566878,ohio,perry
2071,39129,Pickaway County,OH,-83.01511637,39.64513021,ohio,pickaway
2072,39131,Pike County,OH,-83.05752557,39.08875709,ohio,pike
2073,39133,Portage County,OH,-81.19845491,41.18573008,ohio,portage
2074,39135,Preble County,OH,-84.65439283,39.74986282,ohio,preble
2075,39137,Putnam County,OH,-84.13849644,41.02805298,ohio,putnam
2076,39139,Richland County,OH,-82.53194369,40.79094756,ohio,richland
2077,39141,Ross County,OH,-83.04837557,39.34474805,ohio,ross
2078,39143,Sandusky County,OH,-83.14728182,41.36402896,ohio,sandusky
2079,39145,Scioto County,OH,-82.98175872,38.81935959,ohio,scioto
2080,39147,Seneca County,OH,-83.12833536,41.12994566,ohio,seneca
2081,39149,Shelby County,OH,-84.20462843,40.33827459,ohio,shelby
2082,39151,Stark County,OH,-81.35753165,40.82956463,ohio,stark
2083,39153,Summit County,OH,-81.52886269,41.13918244,ohio,summit
2084,39155,Trumbull County,OH,-80.76268191,41.32061384,ohio,trumbull
2085,39157,Tuscarawas County,OH,-81.4703951,40.45624799,ohio,tuscarawas
2086,39159,Union County,OH,-83.36931019,40.30722273,ohio,union
2087,39161,Van Wert County,OH,-84.59204956,40.85923969,ohio,van wert
2088,39163,Vinton County,OH,-82.475804,39.26374344,ohio,vinton
2089,39165,Warren County,OH,-84.16646307,39.43440365,ohio,warren
2090,39167,Washington County,OH,-81.48897515,39.47223436,ohio,washington
2091,39169,Wayne County,OH,-81.88672287,40.84351717,ohio,wayne
2092,39171,Williams County,OH,-84.58287939,41.56981664,ohio,williams
2093,39173,Wood County,OH,-83.6286971,41.37085648,ohio,wood
2094,39175,Wyandot County,OH,-83.30135763,40.85435192,ohio,wyandot
2095,40001,Adair County,OK,-94.66414589,35.90696684,oklahoma,adair
